,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross,year
0,tt0337692,On the Road,On the Road,2012,124.0,"Adventure,Drama,Romance",6.1,37886,On the Road,IFC,744000.0,8000000,2012
1,tt0359950,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,2013,114.0,"Adventure,Comedy,Drama",7.3,275300,The Secret Life of Walter Mitty,Fox,58200000.0,129900000,2013
2,tt0365907,A Walk Among the Tombstones,A Walk Among the Tombstones,2014,114.0,"Action,Crime,Drama",6.5,105116,A Walk Among the Tombstones,Uni.,26300000.0,26900000,2014
3,tt0369610,Jurassic World,Jurassic World,2015,124.0,"Action,Adventure,Sci-Fi",7.0,539338,Jurassic World,Uni.,652300000.0,"1,019.4",2015
4,tt0376136,The Rum Diary,The Rum Diary,2011,119.0,"Comedy,Drama",6.2,94787,The Rum Diary,FD,13100000.0,10800000,2011
5,tt0383010,The Three Stooges,The Three Stooges,2012,92.0,"Comedy,Family",5.1,28570,The Three Stooges,Fox,44300000.0,10500000,2012
6,tt0398286,Tangled,Tangled,2010,100.0,"Adventure,Animation,Comedy",7.8,366366,Tangled,BV,200800000.0,391000000,2010
7,tt0401729,John Carter,John Carter,2012,132.0,"Action,Adventure,Sci-Fi",6.6,241792,John Carter,BV,73100000.0,211100000,2012
8,tt0409847,Cowboys & Aliens,Cowboys & Aliens,2011,119.0,"Action,Sci-Fi,Thriller",6.0,195889,Cowboys & Aliens,Uni.,100200000.0,74600000,2011
9,tt0427152,Dinner for Schmucks,Dinner for Schmucks,2010,114.0,Comedy,5.9,91546,Dinner for Schmucks,P/DW,73000000.0,13800000,2010
10,tt0429493,The A-Team,The A-Team,2010,117.0,"Action,Adventure,Thriller",6.8,235256,The A-Team,Fox,77200000.0,100000000,2010
11,tt0431021,The Possession,The Possession,2012,92.0,"Horror,Mystery,Thriller",5.9,53649,The Possession,LGF,49100000.0,36300000,2012
12,tt0433035,Real Steel,Real Steel,2011,127.0,"Action,Drama,Family",7.1,283534,Real Steel,BV,85500000.0,213800000,2011
13,tt0435651,The Giver,The Giver,2014,97.0,"Drama,Romance,Sci-Fi",6.5,104999,The Giver,Wein.,45100000.0,21900000,2014
14,tt0435761,Toy Story 3,Toy Story 3,2010,103.0,"Adventure,Animation,Comedy",8.3,682218,Toy Story 3,BV,415000000.0,652000000,2010
15,tt0443272,Lincoln,Lincoln,2012,150.0,"Biography,Drama,History",7.4,228701,Lincoln,BV,182200000.0,93100000,2012
16,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,112.0,"Action,Comedy,Fantasy",7.5,339338,Scott Pilgrim vs. the World,Uni.,31500000.0,16100000,2010
17,tt0448694,Puss in Boots,Puss in Boots,2011,90.0,"Action,Adventure,Animation",6.6,133355,Puss in Boots,P/DW,149300000.0,405700000,2011
18,tt0451279,Wonder Woman,Wonder Woman,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,Wonder Woman,WB,412600000.0,409300000,2017
19,tt0454876,Life of Pi,Life of Pi,2012,127.0,"Adventure,Drama,Fantasy",7.9,535836,Life of Pi,Fox,125000000.0,484000000,2012
20,tt0455407,The Crazies,The Crazies,2010,101.0,"Horror,Thriller",6.5,104465,The Crazies,Over.,39100000.0,15700000,2010
21,tt0455944,The Equalizer,The Equalizer,2014,132.0,"Action,Crime,Thriller",7.2,302302,The Equalizer,Sony,101500000.0,90800000,2014
22,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",6.9,668137,Captain America: The First Avenger,Par.,176700000.0,193900000,2011
23,tt0458413,A Long Way Down,A Long Way Down,2014,96.0,"Comedy,Drama",6.4,29260,A Long Way Down,Magn.,13300.0,7200000,2014
24,tt0460890,The Only Living Boy in New York,The Only Living Boy in New York,2017,89.0,Drama,6.3,8727,The Only Living Boy in New York,RAtt.,624000.0,1900000,2017
25,tt0461336,Saving Private Perez,Salvando al Soldado Pérez,2011,105.0,"Adventure,Comedy,Western",6.0,1727,Saving Private Perez,LGF,1400000.0,7900000,2011
26,tt0464154,Piranha 3D,Piranha 3D,2010,88.0,"Comedy,Horror",5.4,81327,Piranha 3D,W/Dim.,25000000.0,58200000,2010
27,tt0471042,Tower Heist,Tower Heist,2011,104.0,"Action,Comedy,Crime",6.2,125102,Tower Heist,Uni.,78000000.0,74900000,2011
28,tt0472181,The Smurfs,The Smurfs,2011,103.0,"Adventure,Animation,Comedy",5.5,77577,The Smurfs,Sony,142600000.0,421100000,2011
29,tt0472399,The Mechanic,The Mechanic,2011,93.0,"Action,Crime,Thriller",6.6,141254,The Mechanic,CBS,29100000.0,47000000,2011
30,tt0473075,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,2010,116.0,"Action,Adventure,Fantasy",6.6,254975,Prince of Persia: The Sands of Time,BV,90800000.0,245600000,2010
31,tt0475290,"Hail, Caesar!","Hail, Caesar!",2016,106.0,"Comedy,Drama,Music",6.3,111422,"Hail, Caesar!",Uni.,30500000.0,33100000,2016
32,tt0477080,Unstoppable,Unstoppable,2010,98.0,"Action,Thriller",6.8,173019,Unstoppable,Fox,81600000.0,86200000,2010
33,tt0477302,Extremely Loud & Incredibly Close,Extremely Loud & Incredibly Close,2011,129.0,"Adventure,Drama,Mystery",6.9,93164,Extremely Loud & Incredibly Close,WB,31800000.0,23400000,2011
34,tt0478304,The Tree of Life,The Tree of Life,2011,139.0,"Drama,Fantasy",6.8,156266,The Tree of Life,FoxS,13300000.0,41000000,2011
35,tt0478970,Ant-Man,Ant-Man,2015,117.0,"Action,Adventure,Comedy",7.3,501213,Ant-Man,BV,180200000.0,339100000,2015
36,tt0479997,Season of the Witch,Season of the Witch,2011,95.0,"Action,Adventure,Fantasy",5.4,85777,Season of the Witch,Rela.,24800000.0,66800000,2011
37,tt0480255,The Losers,The Losers,2010,97.0,"Action,Adventure,Crime",6.4,83876,The Losers,WB,23600000.0,5800000,2010
38,tt0480687,Hall Pass,Hall Pass,2011,105.0,"Comedy,Romance",5.9,113775,Hall Pass,WB (NL),45100000.0,38100000,2011
39,tt0481499,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation",7.2,176699,The Croods,Fox,187200000.0,400000000,2013
40,tt0485985,Red Tails,Red Tails,2012,125.0,"Action,Adventure,Drama",5.9,31815,Red Tails,Fox,49900000.0,489000,2012
41,tt0491152,Something Borrowed,Something Borrowed,2011,112.0,"Comedy,Drama,Romance",5.9,54314,Something Borrowed,WB,39000000.0,21100000,2011
42,tt0491203,Tulip Fever,Tulip Fever,2017,105.0,"Drama,History,Romance",6.2,15037,Tulip Fever,Wein.,2500000.0,5900000,2017
43,tt0492389,Furry Vengeance,Furry Vengeance,2010,92.0,"Comedy,Family",3.8,14700,Furry Vengeance,Sum.,17600000.0,18600000,2010
44,tt0493949,Ramona and Beezus,Ramona and Beezus,2010,103.0,"Adventure,Comedy,Family",6.6,16086,Ramona and Beezus,Fox,26200000.0,1100000,2010
45,tt0498381,Rings,Rings,2017,102.0,"Drama,Horror,Mystery",4.5,34151,Rings,Par.,27800000.0,55300000,2017
46,tt0763831,A Thousand Words,A Thousand Words,2012,91.0,"Comedy,Drama",5.9,36387,A Thousand Words,P/DW,18500000.0,3600000,2012
47,tt0770703,What's Your Number?,What's Your Number?,2011,106.0,"Comedy,Romance",6.1,67922,What's Your Number?,Fox,14000000.0,16399999,2011
48,tt0770828,Man of Steel,Man of Steel,2013,143.0,"Action,Adventure,Sci-Fi",7.1,647288,Man of Steel,WB,291000000.0,377000000,2013
49,tt0780653,The Wolfman,The Wolfman,2010,103.0,"Drama,Fantasy,Horror",5.8,97873,The Wolfman,Uni.,62000000.0,77800000,2010
50,tt0787474,The Boxtrolls,The Boxtrolls,2014,96.0,"Adventure,Animation,Comedy",6.8,50763,The Boxtrolls,Focus,50800000.0,58400000,2014
51,tt0790628,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,2013,100.0,"Adventure,Comedy,Fantasy",5.9,67549,The Incredible Burt Wonderstone,WB (NL),22500000.0,4900000,2013
52,tt0790636,Dallas Buyers Club,Dallas Buyers Club,2013,117.0,"Biography,Drama",8.0,402462,Dallas Buyers Club,Focus,27300000.0,27900000,2013
53,tt0790724,Jack Reacher,Jack Reacher,2012,130.0,"Action,Crime,Thriller",7.0,284547,Jack Reacher,Par.,80100000.0,138300000,2012
54,tt0790736,R.I.P.D.,R.I.P.D.,2013,96.0,"Action,Adventure,Comedy",5.6,109078,R.I.P.D.,Uni.,33600000.0,44700000,2013
55,tt0795461,Scary Movie 5,Scary Movie 5,2013,86.0,Comedy,3.5,60139,Scary Movie 5,W/Dim.,32000000.0,46400000,2013
56,tt0800369,Thor,Thor,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,Thor,Par.,181000000.0,268300000,2011
57,tt0803096,Warcraft,Warcraft,2016,123.0,"Action,Adventure,Fantasy",6.9,225557,Warcraft,Uni.,47400000.0,386300000,2016
58,tt0804497,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101.0,"Comedy,Drama,Romance",7.1,125583,It's Kind of a Funny Story,Focus,6400000.0,128000,2010
59,tt0808510,Tooth Fairy,Tooth Fairy,2010,101.0,"Comedy,Family,Fantasy",5.0,37939,Tooth Fairy,Fox,60000000.0,52400000,2010
60,tt0810819,The Danish Girl,The Danish Girl,2015,119.0,"Biography,Drama,Romance",7.1,146873,The Danish Girl,Focus,11100000.0,53100000,2015
61,tt0810913,Jack and Jill,Jack and Jill,2011,91.0,Comedy,3.3,71361,Jack and Jill,Sony,74200000.0,75500000,2011
62,tt0815236,She's Out of My League,She's Out of My League,2010,104.0,"Comedy,Romance",6.4,117245,She's Out of My League,Par.,32000000.0,17800000,2010
63,tt0816442,The Book Thief,The Book Thief,2013,131.0,"Drama,War",7.6,119023,The Book Thief,Fox,21500000.0,55100000,2013
64,tt0816692,Interstellar,Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",8.6,1299334,Interstellar,Par.,188000000.0,489400000,2014
65,tt0816711,World War Z,World War Z,2013,116.0,"Action,Adventure,Horror",7.0,553751,World War Z,Par.,202400000.0,337600000,2013
66,tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"Comedy,Romance",5.7,107171,Valentine's Day,WB (NL),110500000.0,106000000,2010
67,tt0822847,Priest,Priest,2011,87.0,"Action,Adventure,Fantasy",5.7,108320,Priest,SGem,29100000.0,49200000,2011
68,tt0829150,Dracula Untold,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",6.3,164829,Dracula Untold,Uni.,56300000.0,160800000,2014
69,tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",7.1,204571,Hotel Transylvania,Sony,148300000.0,210100000,2012
70,tt0840361,The Town,The Town,2010,125.0,"Crime,Drama,Thriller",7.6,322524,The Town,WB,92200000.0,61800000,2010
71,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",7.0,120656,The Kids Are All Right,Focus,20800000.0,13900000,2010
72,tt0844993,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,2011,86.0,"Animation,Comedy,Crime",4.8,11281,Hoodwinked Too! Hood vs. Evil,Wein.,10100000.0,6800000,2011
73,tt0848537,Epic,Epic,2013,102.0,"Adventure,Animation,Family",6.7,95318,Epic,Fox,107500000.0,160900000,2013
74,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",6.8,57277,Mr. Peabody & Sherman,Fox,111500000.0,164200000,2014
75,tt0872230,My Soul to Take,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",4.8,18381,My Soul to Take,Uni.,14700000.0,6200000,2010
76,tt0878835,Please Give,Please Give,2010,87.0,"Comedy,Drama",6.6,10652,Please Give,SPC,4000000.0,280000,2010
77,tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",5.8,77709,Eat Pray Love,Sony,80600000.0,124000000,2010
78,tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",5.9,51318,Sanctum,Uni.,23200000.0,85400000,2011
79,tt0884732,The Wedding Ringer,The Wedding Ringer,2015,101.0,Comedy,6.7,66893,The Wedding Ringer,SGem,64500000.0,15300000,2015
80,tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance",6.1,90661,The Switch,Mira.,27800000.0,22100000,2010
81,tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",6.6,86137,Letters to Juliet,Sum.,53000000.0,26100000,2010
82,tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",8.1,611299,How to Train Your Dragon,P/DW,217600000.0,277300000,2010
83,tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",6.3,167532,Shrek Forever After,P/DW,238700000.0,513900000,2010
84,tt0893412,From Prada to Nada,From Prada to Nada,2011,107.0,"Comedy,Drama,Romance",5.6,13644,From Prada to Nada,LGF,3000000.0,123000,2011
85,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",7.9,719629,The Hobbit: An Unexpected Journey,WB (NL),303000000.0,718100000,2012
86,tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",6.3,150154,The Legend of Tarzan,WB,126600000.0,230100000,2016
87,tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,7.0,45357,Rabbit Hole,LGF,2200000.0,2900000,2010
88,tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",4.1,137734,The Last Airbender,Par.,131800000.0,187900000,2010
89,tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",6.4,277204,Salt,Sony,118300000.0,175200000,2010
90,tt0945513,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",7.5,452036,Source Code,Sum.,54700000.0,92600000,2011
91,tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",8.0,648854,Black Swan,FoxS,107000000.0,222400000,2010
92,tt0947810,Green Zone,Green Zone,2010,115.0,"Action,Drama,Thriller",6.8,122132,Green Zone,Uni.,35100000.0,59800000,2010
93,tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",7.0,525632,The Amazing Spider-Man,Sony,262000000.0,495900000,2012
94,tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",6.1,31727,The Killer Inside Me,IFC,217000.0,3800000,2010
95,tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,Robin Hood,Uni.,105300000.0,216400000,2010
96,tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",6.1,143862,The Sorcerer's Apprentice,BV,63200000.0,152100000,2010
97,tt0964517,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",7.8,316539,The Fighter,Par.,93600000.0,35600000,2010
98,tt0970179,Hugo,Hugo,2011,126.0,"Adventure,Drama,Family",7.5,284869,Hugo,Par.,73900000.0,111900000,2011
99,tt0970866,Little Fockers,Little Fockers,2010,98.0,"Comedy,Romance",5.5,99222,Little Fockers,Uni.,148400000.0,162200000,2010
100,tt0974015,Justice League,Justice League,2017,120.0,"Action,Adventure,Fantasy",6.5,329135,Justice League,WB,229000000.0,428900000,2017
101,tt0975645,Hitchcock,Hitchcock,2012,98.0,"Biography,Comedy,Drama",6.8,68315,Hitchcock,FoxS,6000000.0,17600000,2012
102,tt0978764,Sucker Punch,Sucker Punch,2011,110.0,"Action,Adventure,Fantasy",6.1,218371,Sucker Punch,WB,36400000.0,53400000,2011
103,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113.0,"Adventure,Family,Fantasy",6.3,129663,The Chronicles of Narnia: The Voyage of the Dawn Treader,Fox,104400000.0,311300000,2010
104,tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",7.3,202430,The Adventures of Tintin,Par.,77600000.0,296400000,2011
105,tt0985694,Machete,Machete,2010,105.0,"Action,Crime,Thriller",6.6,182320,Machete,Fox,26600000.0,17500000,2010
106,tt0989757,Dear John,Dear John,2010,108.0,"Drama,Romance,War",6.3,128657,Dear John,SGem,80000000.0,35000000,2010
107,tt0990407,The Green Hornet,The Green Hornet,2011,119.0,"Action,Comedy,Crime",5.8,148622,The Green Hornet,Sony,98800000.0,129000000,2011
108,tt0993842,Hanna,Hanna,2011,111.0,"Action,Drama,Thriller",6.8,179178,Hanna,Focus,40300000.0,23500000,2011
109,tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013,180.0,"Biography,Crime,Drama",8.2,1035358,The Wolf of Wall Street,Par.,116900000.0,275100000,2013
110,tt1001526,Megamind,Megamind,2010,95.0,"Action,Animation,Comedy",7.3,207488,Megamind,P/DW,148400000.0,173500000,2010
111,tt1007029,The Iron Lady,The Iron Lady,2011,105.0,"Biography,Drama",6.4,96066,The Iron Lady,Wein.,30000000.0,84900000,2011
112,tt1014763,Child 44,Child 44,2015,137.0,"Crime,Drama,History",6.5,59477,Child 44,LG/S,1200000.0,11700000,2015
113,tt1017451,The Runaways,The Runaways,2010,106.0,"Biography,Drama,Music",6.6,43792,The Runaways,App.,3600000.0,1100000,2010
114,tt1020072,Selma,Selma,2014,128.0,"Biography,Drama,History",7.5,77633,Selma,Par.,52100000.0,14700000,2014
115,tt1020558,Centurion,Centurion,2010,97.0,"Action,Adventure,Drama",6.4,74085,Centurion,Magn.,124000.0,6700000,2010
116,tt1020938,Babies,Bébé(s),2010,79.0,Documentary,7.1,6672,Babies,Focus,7300000.0,2200000,2010
117,tt1024648,Argo,Argo,2012,120.0,"Biography,Drama,Thriller",7.7,534683,Argo,WB,136000000.0,96300000,2012
118,tt1027718,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,2010,133.0,Drama,6.2,93486,Wall Street: Money Never Sleeps,Fox,52500000.0,82300000,2010
119,tt1028576,Secretariat,Secretariat,2010,123.0,"Biography,Drama,Family",7.2,24536,Secretariat,BV,59700000.0,537000,2010
120,tt1032751,The Warrior's Way,The Warrior's Way,2010,100.0,"Action,Fantasy,Western",6.3,24271,The Warrior's Way,Rela.,5700000.0,5400000,2010
121,tt1033575,The Descendants,The Descendants,2011,115.0,"Comedy,Drama",7.3,223464,The Descendants,FoxS,82600000.0,94700000,2011
122,tt1034314,Iron Sky,Iron Sky,2012,93.0,"Action,Comedy,Sci-Fi",5.9,87609,Iron Sky,EOne,122000.0,8000000,2012
123,tt1034389,The Eagle,The Eagle,2011,114.0,"Action,Adventure,Drama",6.2,61475,The Eagle,Focus,19500000.0,7600000,2011
124,tt1034415,Suspiria,Suspiria,2018,152.0,"Fantasy,Horror,Mystery",6.8,37360,Suspiria,Amazon,2500000.0,5400000,2018
125,tt1037705,The Book of Eli,The Book of Eli,2010,118.0,"Action,Adventure,Drama",6.9,271307,The Book of Eli,WB,94800000.0,62300000,2010
126,tt1038919,The Bounty Hunter,The Bounty Hunter,2010,110.0,"Action,Comedy,Romance",5.6,112444,The Bounty Hunter,Sony,67099999.0,69300000,2010
127,tt1041804,The Nutcracker in 3D,The Nutcracker in 3D,2010,110.0,"Action,Family,Fantasy",4.3,3119,The Nutcracker in 3D,Free,195000.0,16000000,2010
128,tt1043726,The Legend of Hercules,The Legend of Hercules,2014,99.0,"Action,Adventure,Fantasy",4.2,50352,The Legend of Hercules,LG/S,18800000.0,42400000,2014
129,tt1045658,Silver Linings Playbook,Silver Linings Playbook,2012,122.0,"Comedy,Drama,Romance",7.7,621018,Silver Linings Playbook,Wein.,132100000.0,104300000,2012
130,tt1047540,Parental Guidance,Parental Guidance,2012,105.0,"Comedy,Family",6.1,23711,Parental Guidance,Fox,77300000.0,42500000,2012
131,tt1049402,Howl,Howl,2010,84.0,"Biography,Drama,Romance",6.8,12096,Howl,Osci.,617000.0,566000,2010
132,tt1051904,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",6.3,72858,Goosebumps,Sony,80100000.0,70100000,2015
133,tt1053424,Repo Men,Repo Men,2010,111.0,"Action,Crime,Sci-Fi",6.3,96144,Repo Men,Uni.,13800000.0,4600000,2010
134,tt1053810,The Big Year,The Big Year,2011,100.0,Comedy,6.2,39522,The Big Year,Fox,7200000.0,244000,2011
135,tt1055292,Life as We Know It,Life as We Know It,2010,114.0,"Comedy,Drama,Romance",6.6,113077,Life as We Know It,WB,53400000.0,52300000,2010
136,tt1065073,Boyhood,Boyhood,2014,165.0,Drama,7.9,315584,Boyhood,IFC,25400000.0,19100000,2014
137,tt1067583,Water for Elephants,Water for Elephants,2011,120.0,"Drama,Romance",6.9,105812,Water for Elephants,Fox,58700000.0,58400000,2011
138,tt1067774,Monte Carlo,Monte Carlo,2011,109.0,"Adventure,Comedy,Family",5.8,38731,Monte Carlo,Fox,23200000.0,16500000,2011
139,tt1074638,Skyfall,Skyfall,2012,143.0,"Action,Adventure,Thriller",7.8,592221,Skyfall,Sony,304400000.0,804200000,2012
140,tt1075747,Jonah Hex,Jonah Hex,2010,81.0,"Action,Drama,Fantasy",4.7,51860,Jonah Hex,WB,10500000.0,356000,2010
141,tt1077368,Dark Shadows,Dark Shadows,2012,113.0,"Comedy,Fantasy,Horror",6.2,229818,Dark Shadows,WB,79700000.0,165800000,2012
142,tt1086772,Blended,Blended,2014,117.0,"Comedy,Romance",6.5,106491,Blended,WB,46300000.0,81700000,2014
143,tt1091191,Lone Survivor,Lone Survivor,2013,121.0,"Action,Biography,Drama",7.5,246641,Lone Survivor,Uni.,125100000.0,29700000,2013
144,tt1092026,Paul,Paul,2011,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567,Paul,Uni.,37400000.0,60600000,2011
145,tt1093357,The Darkest Hour,The Darkest Hour,2011,89.0,"Action,Adventure,Horror",4.9,55071,The Darkest Hour,Sum.,21400000.0,43200000,2011
146,tt1103153,Killers,Killers,2010,100.0,"Action,Comedy,Romance",5.4,82237,Killers,LGF,47100000.0,51100000,2010
147,tt1120985,Blue Valentine,Blue Valentine,2010,112.0,"Drama,Romance",7.4,170089,Blue Valentine,Wein.,9700000.0,2600000,2010
148,tt1124035,The Ides of March,The Ides of March,2011,101.0,"Drama,Thriller",7.1,207417,The Ides of March,Sony,41000000.0,35000000,2011
149,tt1124037,Free State of Jones,Free State of Jones,2016,139.0,"Action,Biography,Drama",6.9,45135,Free State of Jones,STX,20800000.0,4200000,2016
150,tt1126590,Big Eyes,Big Eyes,2014,106.0,"Biography,Crime,Drama",7.0,77447,Big Eyes,Wein.,14500000.0,14800000,2014
151,tt1126591,Burlesque,Burlesque,2010,119.0,"Drama,Music,Musical",6.4,71021,Burlesque,SGem,39400000.0,50100000,2010
152,tt1126618,Morning Glory,Morning Glory,2010,107.0,"Comedy,Drama,Romance",6.5,67367,Morning Glory,Par.,31000000.0,29000000,2010
153,tt1130884,Shutter Island,Shutter Island,2010,138.0,"Mystery,Thriller",8.1,1005960,Shutter Island,Par.,128000000.0,166800000,2010
154,tt1132449,Lay the Favorite,Lay the Favorite,2012,94.0,"Comedy,Drama,Romance",4.8,10555,Lay the Favorite,RTWC,21000.0,1600000,2012
155,tt1133985,Green Lantern,Green Lantern,2011,114.0,"Action,Adventure,Sci-Fi",5.5,252281,Green Lantern,WB,116600000.0,103300000,2011
156,tt1135084,Takers,Takers,2010,107.0,"Action,Crime,Thriller",6.2,53377,Takers,SGem,57700000.0,11300000,2010
157,tt1139328,The Ghost Writer,The Ghost Writer,2010,128.0,"Drama,Mystery,Thriller",7.2,148274,The Ghost Writer,Sum.,15500000.0,44700000,2010
158,tt1142977,Frankenweenie,Frankenweenie,2012,87.0,"Animation,Comedy,Family",7.0,89489,Frankenweenie,BV,35300000.0,46200000,2012
159,tt1143896,Holy Rollers,Holy Rollers,2010,89.0,"Biography,Crime,Drama",5.9,4664,Holy Rollers,FInd.,303000.0,305000,2010
160,tt1152398,Beastly,Beastly,2011,86.0,"Drama,Fantasy,Romance",5.6,72599,Beastly,CBS,27900000.0,15300000,2011
161,tt1152822,Freakonomics,Freakonomics,2010,93.0,Documentary,6.4,6466,Freakonomics,Magn.,101000.0,16400,2010
162,tt1155076,The Karate Kid,The Karate Kid,2010,140.0,"Action,Drama,Family",6.2,146401,The Karate Kid,Sony,176600000.0,182500000,2010
163,tt1161864,The Rite,The Rite,2011,114.0,"Drama,Horror,Mystery",6.0,85604,The Rite,WB (NL),33000000.0,63000000,2011
164,tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,2013,161.0,"Adventure,Fantasy",7.8,565563,The Hobbit: The Desolation of Smaug,WB (NL),258399999.0,700000000,2013
165,tt1171222,Baggage Claim,Baggage Claim,2013,96.0,Comedy,5.1,8296,Baggage Claim,FoxS,21600000.0,887000,2013
166,tt1175709,All Good Things,All Good Things,2010,101.0,"Crime,Drama,Mystery",6.3,49684,All Good Things,Magn.,582000.0,62500,2010
167,tt1178665,A Walk in the Woods,A Walk in the Woods,2015,104.0,"Adventure,Biography,Comedy",6.3,22033,A Walk in the Woods,BG,29500000.0,8000000,2015
168,tt1179034,From Paris with Love,From Paris with Love,2010,92.0,"Action,Crime,Thriller",6.5,107079,From Paris with Love,LGF,24100000.0,28700000,2010
169,tt1179933,10 Cloverfield Lane,10 Cloverfield Lane,2016,103.0,"Drama,Horror,Mystery",7.2,260383,10 Cloverfield Lane,Par.,72100000.0,38100000,2016
170,tt1182350,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,98.0,"Comedy,Drama,Romance",6.3,41608,You Will Meet a Tall Dark Stranger,SPC,3200000.0,31000000,2010
171,tt1183923,Welcome to the Rileys,Welcome to the Rileys,2010,110.0,Drama,7.0,22210,Welcome to the Rileys,Gold.,159000.0,158000,2010
172,tt1185416,When in Rome,When in Rome,2010,91.0,"Comedy,Romance",5.6,57396,When in Rome,BV,32700000.0,10400000,2010
173,tt1189073,The Skin I Live In,La piel que habito,2011,120.0,"Drama,Horror,Thriller",7.6,123434,The Skin I Live In,SPC,3200000.0,27700000,2011
174,tt1189340,The Lincoln Lawyer,The Lincoln Lawyer,2011,118.0,"Crime,Drama,Thriller",7.3,196109,The Lincoln Lawyer,LGF,58000000.0,17000000,2011
175,tt1192628,Rango,Rango,2011,107.0,"Adventure,Animation,Comedy",7.2,215761,Rango,Par.,123500000.0,122200000,2011
176,tt1194173,The Bourne Legacy,The Bourne Legacy,2012,135.0,"Action,Adventure,Thriller",6.7,268678,The Bourne Legacy,Uni.,113200000.0,162900000,2012
177,tt1194417,Casino Jack,Casino Jack,2010,108.0,"Biography,Comedy,Crime",6.2,16191,Casino Jack,ATO,1000000.0,40700,2010
178,tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012,124.0,"Comedy,Romance",6.2,88469,The Five-Year Engagement,Uni.,28800000.0,25100000,2012
179,tt1196141,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,94.0,"Comedy,Drama,Family",6.2,38640,Diary of a Wimpy Kid,Fox,64000000.0,11700000,2010
180,tt1196340,Inhale,Inhale,2010,83.0,"Drama,Thriller",6.6,6006,Inhale,IFC,4100.0,51000,2010
181,tt1198101,Kites,Kites,2010,123.0,"Action,Drama,Romance",6.1,11353,Kites,Relbig.,1600000.0,1300000,2010
182,tt1204342,The Muppets,The Muppets,2011,103.0,"Adventure,Comedy,Family",7.1,82752,The Muppets,BV,88600000.0,76600000,2011
